Month,Year,Region,Chlorophyll,DIN,DissAmmonia,DissNitrateNitrite,DissOrthophos,Secchi,Temperature
8,2013,South,2.33,0.14,0.04,0.1,0.065,131.99999999999994,22.619999999999997
8,2014,South,3.6750000000000003,0.18,0.034999999999999996,0.145,0.06999999999999999,161.99999999999994,24
8,2015,South,3.3399999999999994,0.235,0.030000000000000006,0.20499999999999996,0.065,116,23.710000000000008
8,2016,South,3.045,0.18500000000000003,0.060000000000000005,0.125,0.04999999999999999,170,23.18
8,2017,South,1.97,0.23000000000000004,0.060000000000000005,0.17,0.06999999999999999,158,23.865000000000002
8,2018,South,8.135,0.14500000000000002,0.041499999999999995,0.10350000000000001,0.06250000000000001,173.99999999999994,23.165
8,2019,South,1.04,0.1795,0.04500000000000001,0.13449999999999998,0.0655,176.00000000000006,24.810000000000002
8,2020,South,3.6950000000000003,0.1295,0.05700000000000001,0.0725,0.0465,143.99999999999997,24.479999999999997
9,1995,South,1.47,0.185,0.034999999999999996,0.15000000000000002,0.04000000000000001,90,21.700000000000003
9,1996,South,1.9,0.21000000000000002,0.060000000000000005,0.15000000000000002,0.04999999999999999,106,20.224999999999994
9,1997,South,1.9500000000000002,0.21499999999999997,0.06,0.155,0.06,101.00000000000003,23.305
9,1998,South,2.48,0.25,0.059999999999999984,0.19,0.045,82,23.25
9,1999,South,2.255,0.22999999999999998,0.06999999999999999,0.15999999999999998,0.034999999999999996,102,20.424999999999997
9,2000,South,19.6,0.16399999999999998,0.034,0.12999999999999998,0.034999999999999996,72,20.005000000000003
9,2001,South,2.74,0.295,0.08,0.215,0.03999999999999999,79,21.88
9,2002,South,2.29,0.29499999999999993,0.09999999999999998,0.195,0.06,107,22.214999999999996
9,2003,South,2.8200000000000003,0.22000000000000003,0.04500000000000001,0.175,0.04999999999999999,113,23.625000000000004
9,2004,South,2.4850000000000003,0.27,0.06999999999999999,0.2,0.05499999999999999,91.00000000000003,20.42
9,2005,South,1.405,0.22,0.060000000000000005,0.16,0.045,150.00000000000006,20.27
9,2006,South,1.1800000000000002,0.21500000000000002,0.05499999999999999,0.16,0.04000000000000001,124.99999999999997,22.119999999999997
9,2007,South,1.42,0.22499999999999998,0.060000000000000005,0.16499999999999998,0.045,147.99999999999994,21.07
9,2008,South,2.26,0.30499999999999994,0.054999999999999986,0.25,0.065,111,23.504999999999995
9,2009,South,1.5150000000000001,0.159,0.028999999999999995,0.13,0.04999999999999999,161.00000000000006,22.71
9,2010,South,1.2850000000000001,0.17,0.04500000000000001,0.125,0.04000000000000001,171,21.36
9,2011,South,3.62,0.145,0.034999999999999996,0.11,0.034999999999999996,238.00000000000006,22.365
9,2012,South,1.34,0.16499999999999998,0.05499999999999999,0.10999999999999999,0.04000000000000001,256.9999999999999,22.575000000000003
9,2013,South,6.255,0.15000000000000002,0.019999999999999993,0.13,0.05499999999999999,144.00000000000006,21.225
9,2014,South,6.444999999999999,0.16399999999999998,0.018999999999999996,0.145,0.08499999999999999,184.99999999999994,23.03
9,2015,South,2.79,0.2799999999999999,0.049999999999999996,0.22999999999999998,0.06999999999999999,95.99999999999997,22.185000000000002
9,2016,South,2.62,0.19999999999999998,0.04499999999999999,0.155,0.06,175.99999999999994,21.665000000000006
9,2017,South,1.7149999999999999,0.26,0.065,0.195,0.065,202,23.569999999999997
9,2018,South,1.6400000000000001,0.20700000000000005,0.060000000000000005,0.14700000000000002,0.07150000000000001,220.00000000000003,20.74
9,2019,South,1.113778129322855,0.168,0.037500000000000006,0.1305,0.06100000000000001,195.99999999999997,23.835000000000008
9,2020,South,3.755000000000001,0.17149999999999999,0.05299999999999999,0.1185,0.063,174.00000000000006,23.499999999999993
10,1995,South,1.3900000000000001,0.30499999999999994,0.049999999999999996,0.25499999999999995,0.04000000000000001,92.00000000000003,18.455
10,1996,South,1.4300000000000002,0.265,0.05499999999999999,0.21000000000000002,0.04000000000000001,106.69447106774862,18.915
10,1997,South,1.26,0.30500000000000005,0.07499999999999998,0.23000000000000004,0.06,98.00000000000003,18.524999999999995
10,1998,South,2.545,0.365,0.060000000000000005,0.305,0.045,87.00000000000001,17.830000000000002
10,1999,South,1.8450000000000002,0.28500000000000003,0.07500000000000001,0.21000000000000002,0.04000000000000001,101,19.785000000000004
10,2000,South,6.519999999999999,1.025,0.16000000000000003,0.865,0.05499999999999999,84.00000000000003,21.535
10,2001,South,3.065,0.33999999999999997,0.060000000000000005,0.27999999999999997,0.04000000000000001,78,19.705000000000002
10,2002,South,2.05,0.36,0.09,0.26999999999999996,0.045,86,19.660000000000004
10,2003,South,2.505,0.315,0.06999999999999999,0.245,0.05499999999999999,160.00000000000006,19.084999999999997
10,2004,South,1.875,0.39,0.09,0.3,0.05499999999999999,136.99999999999994,18.659999999999997
10,2005,South,1.3399999999999999,0.32999999999999996,0.07500000000000001,0.25499999999999995,0.045,159,18.4
10,2006,South,1.33,0.295,0.060000000000000005,0.235,0.04000000000000001,159.99999999999997,18.645000000000003
10,2007,South,1.2650000000000001,0.29,0.059999999999999984,0.22999999999999998,0.05,159.99999999999994,17.764999999999997
10,2008,South,2.31,0.325,0.05499999999999999,0.27,0.060000000000000005,117,21.660000000000004
10,2009,South,1.375,0.22999999999999998,0.04499999999999999,0.185,0.05499999999999999,152,18.974999999999998
10,2010,South,1.27,0.185,0.034999999999999996,0.15,0.034999999999999996,237.99999999999994,20.284999999999997
10,2011,South,1.495,0.24000000000000002,0.049999999999999996,0.19,0.04000000000000001,263.99999999999994,19.505
10,2012,South,1.571539958232163,0.17500000000000002,0.04,0.135,0.045,213.00000000000006,21.419999999999995
10,2013,South,1.7200000000000002,0.205,0.06499999999999999,0.14,0.06,142.00000000000006,18.375
10,2014,South,4.98,0.22,0.04500000000000001,0.175,0.07999999999999999,240.0000000000001,21.675000000000004
10,2015,South,2.635,0.265,0.04000000000000001,0.22499999999999998,0.07500000000000001,166.00000000000006,21.035000000000004
10,2016,South,1.4100000000000001,0.38999999999999996,0.07499999999999998,0.315,0.07999999999999999,247.9999999999999,17.845000000000002
10,2017,South,1.485,0.19,0.04500000000000001,0.145,0.04999999999999999,213.99999999999994,17.915
10,2018,South,1.635,0.29850000000000004,0.0635,0.23500000000000001,0.07050000000000001,240.00000000000006,17.720000000000002
10,2019,South,1.06,0.2111059923409414,0.026499999999999996,0.1846059923409414,0.054976386494801646,208.00000000000006,18.645000000000003
10,2020,South,2.0549999999999997,0.21200000000000002,0.031999999999999994,0.18,0.07250000000000001,199.99999999999994,22.045
11,1995,South,1.17,0.36,0.049999999999999996,0.31,0.045,107.00000000000003,15.855000000000002
11,1996,South,0.74,0.38,0.1,0.28,0.04999999999999999,104.00000000000003,13.84
11,1997,South,1.315,0.39999999999999997,0.12,0.27999999999999997,0.045,102,17.335
11,1998,South,12.299999999999999,0.44999999999999996,0.055000000000000014,0.395,0.04000000000000001,80,12.705000000000002
11,1999,South,1.275,0.375,0.105,0.27,0.05,119.31052212732882,15.8
11,2000,South,1.74,0.47,0.095,0.375,0.04000000000000001,94.00000000000001,15.115000000000002
11,2001,South,1.83,0.64,0.11999999999999998,0.52,0.05,122,16.78
11,2002,South,1.2412781127769192,0.5224365157852067,0.11761325437002507,0.40482326141518155,0.052061376265120946,118.84848842287758,15.020489164138489
11,2003,South,1.45,0.49,0.125,0.365,0.05499999999999999,161.7661365849392,14.599999999999998
11,2004,South,0.99,0.6200000000000001,0.14,0.48,0.065,150.00000000000006,14.350000000000001
11,2005,South,1.14,0.535,0.11000000000000001,0.42500000000000004,0.05,145.00000000000003,15.004999999999999
11,2006,South,2.2,0.41500000000000004,0.06999999999999999,0.345,0.04000000000000001,154,16.84
11,2007,South,0.57,0.6199999999999999,0.12,0.5,0.065,159.99999999999997,15.93
11,2008,South,1.395,0.6300000000000001,0.09999999999999999,0.53,0.07000000000000002,127.99999999999997,15.784999999999998
11,2009,South,1.125,0.46499999999999997,0.07499999999999998,0.39,0.05499999999999999,170,16.78
11,2010,South,1.0050000000000001,0.35,0.065,0.28500000000000003,0.04000000000000001,198,16.11
11,2011,South,3.01,0.29500000000000004,0.08500000000000002,0.21000000000000002,0.034999999999999996,219.99999999999994,13.714999999999998
11,2012,South,1.5899999999999999,0.375,0.10499999999999998,0.27,0.05499999999999999,244,17.69
11,2013,South,1.365,0.4,0.095,0.30500000000000005,0.065,194,14.93
11,2014,South,2.755,0.45999999999999996,0.06999999999999999,0.39,0.07999999999999999,236.99999999999994,17.365000000000002
11,2015,South,3.125,0.41,0.06999999999999999,0.33999999999999997,0.08,158.00000000000006,18.684999999999995
11,2016,South,1.165,0.5700000000000001,0.105,0.465,0.08499999999999999,239.99999999999994,17.195
11,2017,South,0.9149999999999999,0.54,0.09000000000000001,0.45,0.06999999999999999,270,15.19
11,2018,South,1.08,0.63,0.12100000000000002,0.509,0.06599999999999998,119.99999999999994,12.855000000000002
11,2019,South,1.545,0.364,0.079,0.28500000000000003,0.058,186.00000000000006,14.450000000000001
11,2020,South,1.615,0.269,0.024,0.245,0.062,226.99999999999994,16.865
12,1995,South,0.615,0.5650000000000001,0.10500000000000001,0.45999999999999996,0.060000000000000005,56,12.82
12,1996,South,0.865,0.6799999999999999,0.125,0.5549999999999999,0.05499999999999999,77.00000000000003,11.690000000000001
12,1997,South,0.84,0.625,0.155,0.47,0.06,82.00000000000003,11.790000000000001
12,1998,South,4.75,0.7549999999999999,0.08,0.6749999999999999,0.045,56.999999999999986,9.35
12,1999,South,1.505,0.46499999999999997,0.095,0.37,0.04000000000000001,137.99999999999997,9.530000000000001
12,2000,South,1.115,0.505,0.16,0.345,0.04000000000000001,118.99999999999996,10.315000000000001
12,2001,South,1.095,0.8200000000000001,0.16000000000000003,0.66,0.045,58,10.715
12,2002,South,1.4849999999999999,0.605,0.11499999999999998,0.49,0.060000000000000005,119.99999999999997,11.950000000000003
12,2003,South,0.7749999999999999,0.625,0.135,0.48999999999999994,0.05499999999999999,145.99999999999994,10.8
12,2004,South,0.21500000000000002,0.655,0.12,0.5349999999999999,0.06,133.00000000000006,10.554999999999998
12,2005,South,1.01,0.6299999999999999,0.135,0.495,0.05499999999999999,81,9.83
12,2006,South,1.065,0.565,0.11499999999999998,0.44999999999999996,0.045,163.00000000000003,10.695
12,2007,South,0.955,0.7250000000000001,0.17000000000000004,0.5549999999999999,0.05499999999999999,108.00000000000003,9.649999999999999
12,2008,South,0.975,0.6699999999999999,0.10999999999999999,0.56,0.07000000000000002,168,13.03
12,2009,South,0.96,0.525,0.09000000000000001,0.435,0.04000000000000001,174,9.510000000000002
12,2010,South,0.7649999999999999,0.46499999999999997,0.08499999999999999,0.38,0.04000000000000001,217.99999999999991,11.870000000000001
12,2011,South,1.3050000000000002,0.45999999999999996,0.11,0.35,0.045,179.99999999999994,9.605
12,2012,South,0.47000000000000003,0.655,0.12000000000000002,0.5349999999999999,0.04000000000000001,116,13.615
12,2013,South,1.2,0.6100000000000001,0.15,0.46,0.065,198.00000000000003,9.18
12,2014,South,0.535,0.9450000000000001,0.16500000000000004,0.78,0.06,79.99999999999996,13.305000000000001
12,2015,South,14.01,0.505,0.05499999999999999,0.44999999999999996,0.034999999999999996,126.00000000000001,10.61
12,2016,South,1.365,0.6749999999999999,0.10500000000000001,0.57,0.06999999999999999,148,10.430000000000001
12,2017,South,1.6240101511408174,0.6100000000000001,0.10000000000000003,0.51,0.065,170,10.85
12,2018,South,0.775,0.7025,0.12,0.5825,0.06949999999999999,197.99999999999994,11.235
12,2019,South,0.7549999999999999,0.565,0.185,0.38,0.1135,99.99999999999997,10.46
12,2020,South,1.05,0.319,0.00899999999999999,0.31,0.05099999999999999,304.00000000000006,10.960000000000004
1,1995,West,0.6599999999999999,0.4266666666666667,0.05333333333333334,0.37333333333333335,0.056666666666666664,20,10.693333333333333
1,1996,West,0.44666666666666666,0.5133333333333333,0.08000000000000002,0.43333333333333335,0.05333333333333332,24.000000000000007,9.99
1,1997,West,0.5566666666666666,0.5066666666666666,0.08333333333333333,0.42333333333333334,0.05333333333333334,20.999999999999996,11.073333333333334
1,1998,West,0.94,0.501,0.004333333333333333,0.4966666666666667,0.07999999999999999,34.666666666666664,10.043333333333333
1,1999,West,1.1333333333333333,0.49333333333333335,0.12666666666666665,0.36666666666666664,0.05333333333333332,37.33333333333333,7.836666666666666
1,2000,West,1.8399999999999999,0.5766666666666667,0.15666666666666668,0.42,0.07333333333333335,39.99999999999999,10.446666666666667
1,2001,West,1.5166666666666666,0.5700000000000001,0.18333333333333335,0.38666666666666666,0.07333333333333335,46.00000000000001,10.213333333333333
1,2002,West,0.9666666666666667,0.58,0.13666666666666666,0.4433333333333333,0.07666666666666667,23.333333333333332,11.603333333333332
1,2003,West,0.6333333333333333,0.46,0.11999999999999998,0.34,0.06333333333333334,44.00000000000001,10.65
1,2004,West,0.8933333333333333,0.5033333333333333,0.11333333333333333,0.39,0.06,37.99999999999999,10.273333333333333
1,2005,West,0.62,0.6233333333333333,0.12666666666666665,0.49666666666666665,0.06333333333333334,43.33333333333333,8.886666666666667
1,2006,West,1.6766666666666665,0.38666666666666666,0.06,0.32666666666666666,0.043333333333333335,27.333333333333336,10.266666666666667
1,2007,West,1.2466666666666666,0.7133333333333334,0.18000000000000002,0.5333333333333333,0.043333333333333335,44.66666666666666,8.316666666666666
1,2008,West,1.0633333333333335,0.9133333333333333,0.23333333333333336,0.6799999999999999,0.06,41.33333333333333,9.253333333333334
1,2009,West,1.46,0.8333333333333334,0.20666666666666667,0.6266666666666667,0.08333333333333331,59.99999999999999,9.823333333333332
1,2010,West,1.41,0.7066666666666668,0.19333333333333336,0.5133333333333334,0.06333333333333334,58.666666666666664,9.61
1,2011,West,0.67,0.43333333333333335,0.11000000000000001,0.32333333333333336,0.04333333333333332,50.66666666666667,9.336666666666666
1,2012,West,1.4166666666666667,0.6333333333333333,0.2,0.4333333333333333,0.056666666666666664,61.333333333333336,9.29
1,2013,West,0.8433333333333334,0.5566666666666666,0.13999999999999999,0.41666666666666663,0.05333333333333334,57.33333333333333,8.820000000000002
1,2014,West,2.4233333333333333,0.6966666666666667,0.21666666666666667,0.48,0.060000000000000005,74.66666666666669,10.103333333333333
1,2015,West,0.8533333333333333,0.6133333333333333,0.15666666666666665,0.45666666666666667,0.06666666666666667,48.33333333333333,11.47
1,2016,West,1.2033333333333334,0.7100000000000001,0.1866666666666667,0.5233333333333333,0.07333333333333335,53.33333333333333,9.506666666666666
1,2017,West,1.7633333333333334,0.48333333333333334,0.13333333333333333,0.35,0.06333333333333334,25.333333333333336,9.183333333333334
1,2018,West,0.8733333333333333,0.66,0.20000000000000004,0.45999999999999996,0.07999999999999999,65.33333333333333,10.613333333333335
1,2019,West,0.8133333333333334,0.7476666666666666,0.20433333333333334,0.5433333333333332,0.08966666666666666,64,10.423333333333334
1,2020,West,1.1733333333333333,0.6866666666666666,0.21,0.4766666666666666,0.068,44.66666666666666,9.753333333333334
2,1995,West,0.5566666666666666,0.39,0.046666666666666676,0.3433333333333333,0.056666666666666664,24.000000000000007,12.126666666666669
2,1996,West,0.6933333333333334,0.38,0.05333333333333332,0.32666666666666666,0.04666666666666666,26.66666666666667,13.17
2,1997,West,1.6466666666666667,0.39999999999999997,0.049999999999999996,0.35,0.02999999999999999,29.333333333333332,11.733333333333333
2,1998,West,1.2990562946979252,0.45,0.060000000000000005,0.39,0.04999999999999999,20.66666666666667,11.216666666666667
2,1999,West,1.3333333333333333,0.48333333333333334,0.10333333333333332,0.38,0.043333333333333335,28,9.866666666666667
2,2000,West,1.3666666666666667,0.4866666666666667,0.08333333333333333,0.4033333333333333,0.056666666666666664,27.999999999999996,11.643333333333336
2,2001,West,1.6833333333333333,0.5800000000000001,0.18333333333333335,0.39666666666666667,0.06333333333333334,39.33333333333333,10.26704760574741
2,2002,West,1.4166666666666667,0.5766666666666667,0.14666666666666667,0.43,0.07333333333333335,41.33333333333333,9.696666666666665
2,2003,West,1.73,0.39666666666666667,0.08666666666666667,0.31,0.04999999999999999,53.794559348597986,11.136666666666667
2,2004,West,1.1433333333333333,0.5133333333333333,0.13333333333333333,0.38,0.06666666666666668,26.666666666666664,11.52
2,2005,West,0.6433333333333333,0.63,0.13333333333333336,0.49666666666666665,0.06666666666666668,54.66666666666666,12.296666666666669
2,2006,West,1.8366666666666667,0.32666666666666666,0.06666666666666668,0.26,0.039999999999999994,43.333333333333336,11.083333333333334
2,2007,West,1.23,0.73,0.19666666666666666,0.5333333333333333,0.04999999999999999,60.000000000000014,11.209999999999997
2,2008,West,1.5033333333333334,0.77,0.12666666666666668,0.6433333333333333,0.06333333333333334,30.666666666666668,10.363333333333333
2,2009,West,1.0733333333333333,0.8433333333333334,0.20000000000000004,0.6433333333333333,0.08333333333333331,61.33333333333333,10.856666666666667
2,2010,West,0.9233333333333333,0.55,0.10666666666666666,0.44333333333333336,0.05333333333333332,27.333333333333332,11.090000000000002
2,2011,West,1.25,0.5466666666666667,0.13333333333333333,0.41333333333333333,0.06,51.333333333333336,11.613333333333333
2,2012,West,1.54,0.66,0.1733333333333333,0.4866666666666667,0.043333333333333335,44.66666666666667,11.426666666666668
2,2013,West,2.3633333333333333,0.6233333333333333,0.14666666666666667,0.4766666666666667,0.06,45.33333333333334,11.220000000000002
2,2014,West,1.6833333333333333,0.8766666666666667,0.19000000000000003,0.6866666666666666,0.07000000000000002,64,11.35
2,2015,West,1.72,0.7133333333333334,0.20666666666666664,0.5066666666666667,0.06999999999999999,34.66666666666667,14.26
2,2016,West,1.2933333333333334,0.66,0.13333333333333336,0.5266666666666666,0.05333333333333334,36,11.316666666666666
2,2017,West,4.183333333333334,0.41333333333333333,0.06333333333333332,0.35,0.06666666666666668,31.999999999999996,11.243333333333332
2,2018,West,1.9066666666666667,0.7066666666666667,0.15333333333333332,0.5533333333333333,0.07999999999999999,61.33333333333333,12.616666666666665
2,2019,West,1.6533333333333333,0.52,0.08,0.44,0.07366666666666666,16,9.106666666666666
2,2020,West,1.91,0.6333333333333333,0.16333333333333333,0.47,0.06766666666666668,49.333333333333336,12.156666666666666
3,1995,West,1,0.32666666666666666,0.049999999999999996,0.27666666666666667,0.04666666666666667,18,11.783333333333333
3,1996,West,1.8366666666666667,0.3933333333333333,0.049999999999999996,0.3433333333333333,0.04666666666666666,32,13.63
3,1997,West,1.1147042982480104,0.4433333333333333,0.08333333333333334,0.36,0.043333333333333335,40.66666666666666,14.369999999999997
3,1998,West,2.2503929788311323,0.48000000000000004,0.06,0.42,0.060000000000000005,31.333333333333336,11.846666666666666
3,1999,West,2.7333333333333334,0.19000000000000003,0.03333333333333334,0.15666666666666668,0.02999999999999999,38.666666666666664,10.866666666666667
3,2000,West,2.1666666666666665,0.29333333333333333,0.05333333333333334,0.24000000000000002,0.04000000000000001,36,13.850000000000001
3,2001,West,1.3033333333333332,0.49666666666666665,0.10333333333333333,0.3933333333333333,0.060000000000000005,29.333333333333336,14.09
3,2002,West,5.986666666666666,0.5866666666666667,0.13333333333333333,0.4533333333333333,0.07333333333333335,41.33333333333333,14.103333333333332
3,2003,West,2.12,0.4,0.09,0.31,0.04999999999999999,63.99999999999999,14.65666666666667
3,2004,West,2.63,0.31333333333333335,0.056666666666666664,0.25666666666666665,0.043333333333333335,34.666666666666664,16.57
3,2005,West,1.9,0.5933333333333333,0.09666666666666666,0.49666666666666665,0.06666666666666668,46.66666666666667,15.963333333333333
3,2006,West,4.09,0.26333333333333336,0.03333333333333334,0.23,0.02999999999999999,33.99999999999999,11.636666666666667
3,2007,West,2.26,0.58,0.10333333333333333,0.4766666666666666,0.04999999999999999,53.33333333333333,14.256666666666668
3,2008,West,1.8,0.6733333333333333,0.10333333333333333,0.57,0.06333333333333334,36.66666666666667,13.613333333333335
3,2009,West,3.846666666666666,0.53,0.09333333333333334,0.43666666666666665,0.07333333333333335,29.333333333333332,13.573333333333334
3,2010,West,1.5533333333333332,0.56,0.10333333333333333,0.45666666666666667,0.07,37.333333333333336,12.393333333333333
3,2011,West,2.56,0.47333333333333333,0.10666666666666666,0.36666666666666664,0.043333333333333335,58.66666666666667,13.23
3,2012,West,1.5966666666666667,0.6433333333333333,0.14333333333333334,0.5,0.06,30,12.620000000000003
3,2013,West,4.236666666666666,0.49,0.06999999999999999,0.42,0.06333333333333334,46,14.67
3,2014,West,2.7566666666666664,0.99,0.17666666666666667,0.8133333333333334,0.08999999999999998,41.33333333333333,15.556666666666667
3,2015,West,2.01,0.61,0.10333333333333333,0.5066666666666667,0.07666666666666666,51.33333333333333,16.470000000000002
3,2016,West,2.256666666666667,0.5766666666666667,0.10666666666666667,0.47000000000000003,0.056666666666666664,45.333333333333336,15.233333333333336
3,2017,West,3.8533333333333335,0.38,0.04666666666666666,0.3333333333333333,0.056666666666666664,26.666666666666668,11.533333333333331
3,2018,West,2.2666666666666666,0.65,0.13333333333333336,0.5166666666666666,0.08333333333333331,48,12.42
3,2019,West,2.2866666666666666,0.35666666666666663,0.05333333333333332,0.3033333333333333,0.06466666666666668,30.666666666666668,11.876666666666665
3,2020,West,1.84,0.64,0.23333333333333336,0.4066666666666666,0.077,58,13.796666666666667
4,1995,West,3.05,0.20000000000000004,0.03333333333333334,0.16666666666666669,0.03666666666666667,40.666666666666664,14.716666666666669
4,1996,West,1.4566666666666668,0.33999999999999997,0.046666666666666676,0.29333333333333333,0.04666666666666667,36,16.05
4,1997,West,1.4466666666666668,0.5133333333333333,0.10666666666666667,0.4066666666666667,0.06666666666666668,31.66666666666667,16.836666666666666
4,1998,West,7.663333333333333,0.3066666666666667,0.03333333333333334,0.2733333333333333,0.026666666666666658,46,16.373333333333335
4,1999,West,3.3833333333333333,0.31666666666666665,0.06999999999999999,0.24666666666666667,0.03666666666666667,36,12.08
4,2000,West,22.03333333333333,0.29733333333333334,0.023999999999999997,0.2733333333333334,0.07666666666666667,27,16.456666666666667
4,2001,West,1.6233333333333333,1.31,0.11,1.2,0.056666666666666664,34,15.449999999999998
4,2002,West,2.4066666666666667,0.47000000000000003,0.09,0.38,0.06333333333333334,32.00000000000001,15.580000000000002
4,2003,West,2.283333333333333,0.44333333333333336,0.08333333333333334,0.36,0.056666666666666664,48,15.493333333333332
4,2004,West,2.8433333333333333,0.42666666666666664,0.08333333333333334,0.3433333333333333,0.060000000000000005,34.666666666666664,16.470000000000002
4,2005,West,2.7733333333333334,0.4233333333333333,0.07,0.35333333333333333,0.05333333333333332,48.666666666666664,16.006666666666664
4,2006,West,2.8133333333333335,0.16333333333333333,0.02333333333333333,0.14,0.02999999999999999,30.66666666666666,14.863333333333332
4,2007,West,3.34,0.5866666666666667,0.06333333333333332,0.5233333333333333,0.06,39.333333333333336,16.22666666666667
4,2008,West,4.266666666666667,0.5966666666666667,0.06666666666666667,0.53,0.06333333333333334,39.333333333333336,15.49666666666667
4,2009,West,1.86,0.6066666666666667,0.08666666666666666,0.52,0.08666666666666666,38.66666666666667,16.126666666666665
4,2010,West,4.28,0.5433333333333333,0.05666666666666668,0.48666666666666664,0.06666666666666668,40.666666666666664,14.633333333333333
4,2011,West,5.236666666666667,0.14,0.02333333333333333,0.11666666666666667,0.026666666666666658,53.333333333333336,14.183333333333334
4,2012,West,2.6133333333333333,0.45666666666666667,0.08,0.37666666666666665,0.04999999999999999,34.666666666666664,15.080000000000002
4,2013,West,2.9466666666666668,0.5033333333333333,0.09333333333333332,0.41,0.07666666666666666,45.33333333333333,17.056666666666665
4,2014,West,2.6266666666666665,0.7599999999999999,0.09999999999999999,0.6599999999999999,0.08999999999999998,46.666666666666664,17.35333333333333
4,2015,West,1.9466666666666668,0.5066666666666667,0.10333333333333333,0.4033333333333333,0.06,41.333333333333336,16.956666666666667
4,2016,West,5.273333333333333,0.33666666666666667,0.08,0.25666666666666665,0.049999999999999996,38.66666666666667,17.703333333333337
4,2017,West,4.7700000000000005,0.28,0.04666666666666666,0.23333333333333336,0.05333333333333332,54.666666666666664,14.926666666666666
4,2018,West,1.71,0.31,0.08000000000000002,0.23,0.04666666666666666,57.33333333333332,14.173333333333332
4,2019,West,2.163333333333333,0.22066666666666668,0.046,0.1746666666666667,0.05333333333333332,40,14.693333333333332
4,2020,West,1.3968463215838396,0.6222787727302871,0.19796588647846092,0.4243128862518262,0.07789031044198601,56.16289876893322,15.227654675152753
5,1995,West,2.9966666666666666,0.11584609281003458,0.035846092810034584,0.08,0.02999999999999999,42,15.65
5,1996,West,1.78,0.2566666666666667,0.03666666666666667,0.22000000000000003,0.049999999999999996,38.66666666666666,19.446666666666665
5,1997,West,1.615569000333435,0.52,0.08333333333333333,0.4366666666666667,0.06333333333333334,39.666666666666664,20.246666666666666
5,1998,West,3.4266666666666667,0.32333333333333336,0.05666666666666668,0.26666666666666666,0.043333333333333335,35,16.046666666666667
5,1999,West,5.8030140606352365,0.3466666666666666,0.056666666666666664,0.29,0.049999999999999996,25.666666666666664,15.926666666666666
5,2000,West,3.6433333333333335,0.32333333333333336,0.07666666666666667,0.24666666666666667,0.056666666666666664,27.33333333333333,16.253333333333337
5,2001,West,1.8099999999999998,0.5,0.09333333333333332,0.4066666666666667,0.08666666666666666,45.66666666666666,19.296666666666667
5,2002,West,2.026666666666667,0.45999999999999996,0.07333333333333332,0.38666666666666666,0.07333333333333332,30.000000000000004,16.353333333333335
5,2003,West,5.003333333333333,0.22766666666666668,0.027666666666666673,0.2,0.03666666666666667,26,16.086666666666666
5,2004,West,1.1166666666666667,0.3833333333333333,0.07666666666666667,0.30666666666666664,0.06333333333333334,36,19.159999999999997
5,2005,West,5.306666666666667,0.31333333333333335,0.05666666666666668,0.25666666666666665,0.043333333333333335,38,18.35333333333333
5,2006,West,2.506666666666667,0.19666666666666666,0.04,0.15666666666666665,0.033333333333333326,40.66666666666667,19.193333333333335
5,2007,West,0.7333333333333333,0.6033333333333334,0.08666666666666666,0.5166666666666667,0.06666666666666668,43.99999999999999,18.4
5,2008,West,1.5766666666666667,0.6066666666666667,0.09666666666666668,0.51,0.07999999999999999,49.33333333333333,17.599999999999998
5,2009,West,2.2466666666666666,0.41,0.05666666666666668,0.3533333333333333,0.06666666666666667,43.33333333333332,19.256666666666668
5,2010,West,5.953333333333333,0.3333333333333333,0.04333333333333334,0.29,0.049999999999999996,35.333333333333336,16.553333333333335
5,2011,West,6.253333333333333,0.1633333333333333,0.029999999999999992,0.13333333333333333,0.033333333333333326,48,16.633333333333333
5,2012,West,8.986666666666666,0.3466666666666666,0.03666666666666667,0.30999999999999994,0.060000000000000005,28.000000000000004,18.64333333333333
5,2013,West,1.91,0.6133333333333333,0.09,0.5233333333333333,0.07666666666666666,38,19.236666666666665
5,2014,West,2.2033333333333336,0.6133333333333334,0.07333333333333333,0.54,0.08,34.666666666666664,18.470000000000002
5,2015,West,2.1733333333333333,0.6333333333333333,0.09333333333333334,0.54,0.10333333333333333,37.33333333333333,17.62666666666666
5,2016,West,4.126666666666667,0.31,0.09666666666666665,0.21333333333333335,0.05333333333333332,40,18.89
5,2017,West,4.880000000000001,0.2,0.06,0.14,0.04666666666666666,49.33333333333333,18.696666666666665
5,2018,West,4.776666666666667,0.4366666666666667,0.05666666666666668,0.38,0.07666666666666666,49.33333333333334,17.803333333333335
5,2019,West,2.3533333333333335,0.19566666666666668,0.03366666666666667,0.162,0.048999999999999995,61.33333333333333,17.203333333333333
5,2020,West,1.9105621191336755,0.5475551040703966,0.11815645159048412,0.4293986524799125,0.08138124206170468,55.048890559466855,17.930918843810886
6,1995,West,2.3466666666666667,0.21,0.04,0.17,0.04000000000000001,46.66666666666666,19.746666666666666
6,1996,West,1.51,0.2733333333333333,0.033333333333333326,0.24,0.05333333333333334,28.666666666666668,21.37
6,1997,West,0.93,0.5833333333333334,0.09999999999999999,0.48333333333333334,0.09999999999999999,53,20.92
